****** Levels
  0.6528  0.6592  0.6722  0.7304  0.8791  1.0019  1.0989  1.4028
  0.1090  0.0309 -0.1201 -0.1156 -0.0511  0.0941  0.2716  0.4327  0.5201  0.5270
  0.4572  0.3319  0.1845  0.0839  0.0266  0.0841  0.1749  0.2303  0.2305  0.1679
  0.1507  0.1502  0.1390  0.0624 -0.0679 -0.2400 -0.1170 -0.0868  0.0161  0.0659
  0.0512 -0.0225 -0.1984 -0.1469 -0.0609  0.0874  0.2566  0.3587  0.3746  0.3002
  0.1198 -0.0960 -0.5543 -0.4679  0.0112  0.2124  0.5093  0.7137  0.8195  0.8270
  0.7406  0.5731  0.3403  0.0738 -0.1717 -0.3036 -0.3884 -0.3967 -0.3795 -0.3419
 -0.3331 -0.3361 -0.3662 -0.5428 -0.9726 -1.3007 -1.5934 -2.5039
  22  49   1    170      0      0      0   1.115E-21   0.000E+00
 -0.0652 -0.0458 -0.0264 -0.0005  0.0318  0.0383  0.0447  0.0512  0.0706  0.0771
  0.0835  0.0900  0.0965  0.1029  0.1094  0.1158  0.1223  0.1288  0.1352  0.1417
  0.1482  0.1611  0.1676  0.1740  0.1805  0.2193  0.2258  0.3357  0.3680  0.4004
  0.4198  0.4262  0.4327  0.4392  0.4456  0.4521  0.4585  0.4650  0.4715  0.4844
  0.4909  0.4973  0.5038  0.5103  0.5167  0.5232  0.5361  0.5426  0.5491  0.5555
  0.5620  0.5685  0.5749  0.5814  0.5879  0.5943  0.6008  0.6073  0.6137  0.6202
  0.6267  0.6331  0.6525  0.6590  0.6784  0.6849  0.7301  0.9500  1.1633  1.3955
 -2.0748 -2.1286 -2.1903 -2.2535 -2.2653 -2.2822 -2.3127 -2.2643 -1.8839 -1.5801
 -1.2588 -1.0223 -0.8995 -0.8978 -0.9985 -1.1828 -1.3924 -1.5873 -1.7074 -1.6718
 -1.4319 -0.6621 -0.3396 -0.1021  0.0023  0.1656  0.1722 -0.1462 -0.2267 -0.2882
 -0.1441 -0.0550  0.0444  0.1529  0.3043  0.4929  0.6633  0.7700  0.7982  0.7328
