****** Levels
 1.1418197E+16       2.    3  'S IV 2Po 1'  0   0.  0
  0.0543 -0.0773 -0.2599 -0.3867 -2.0998
  27  39   1    160      0      0      0   2.412E-19   0.000E+00
 -0.0853 -0.0788 -0.0724 -0.0594 -0.0530 -0.0465 -0.0336 -0.0142 -0.0012  0.0182
  0.0246  0.0376  0.0440  0.0505  0.0634  0.0699  0.0763  0.0828  0.0893  0.0957
  0.1022  0.1087  0.1151  0.1216  0.1281  0.1345  0.1410  0.1475  0.1539  0.1604
  0.1669  0.1733  0.1798  0.1863  0.1927  0.1992  0.2121  0.2186  0.2251  0.2315
  0.2380  0.2445  0.2509  0.2574  0.2639  0.2703  0.2768  0.2833  0.2897  0.3027
  0.3156  0.3673  0.3996  0.4578  0.5290  0.5613  0.6518  0.7488  0.7876  1.3810
 -0.0214  0.0072  0.0568  0.1715  0.2062  0.2150  0.1865  0.1123  0.0810  0.0883
  0.0973  0.1331  0.1587  0.1983  0.3204  0.3913  0.5056  0.6931  0.9620  1.2670
  1.5379  1.7325  1.8378  1.8465  1.7620  1.5922  1.3567  1.1014  0.9168  0.8595
  0.8653  0.8530  0.7884  0.6671  0.4995  0.3030 -0.1165 -0.3194 -0.4832 -0.5529
 -0.4896 -0.3588 -0.2381 -0.1790 -0.1903 -0.2584 -0.3536 -0.4385 -0.4977 -0.5712
 -0.6184 -0.6797 -0.7215 -0.8331 -0.9256 -0.9332 -1.0537 -1.1562 -1.2631 -3.0457
  28  39   1    185      0      0      0   7.498E-20   0.000E+00
 -0.0945 -0.0880 -0.0816 -0.0751 -0.0686 -0.0622 -0.0557 -0.0492 -0.0363 -0.0298
 -0.0234 -0.0169 -0.0104 -0.0040  0.0025  0.0090  0.0154  0.0219  0.0284  0.0348
  0.0413  0.0478  0.0542  0.0607  0.0672  0.0736  0.0801  0.0866  0.0930  0.0995
  0.1060  0.1124  0.1189  0.1254  0.1318  0.1383  0.1448  0.1512  0.1577  0.1642
  0.1706  0.1771  0.1836  0.1900  0.1965  0.2030  0.2094  0.2159  0.2224  0.2288
  0.2353  0.2418  0.2482  0.2547  0.2611  0.2676  0.2741  0.2805  0.2870  0.2935
  0.2999  0.3129  0.3193  0.3258  0.3323  0.3452  0.3517  0.3581  0.3646  0.3711
  0.3840  0.3905  0.3969  0.4034  0.4163  0.4357  0.4487  0.4551  0.4616  0.4810
  0.6556  0.7008  0.7720  0.7914  1.4314
 -1.0651 -1.1226 -1.1985 -1.2957 -1.4155 -1.5574 -1.7223 -1.9079 -2.3125 -2.3454
 -1.9745 -1.4388 -0.9612 -0.5867 -0.3244 -0.1706 -0.1223 -0.1673 -0.2622 -0.2493
  0.0091  0.3405  0.5992  0.7525  0.7982  0.7390  0.5804  0.3278 -0.0139 -0.4290
 -0.8632 -1.0290 -0.6776 -0.2516  0.0778  0.2955  0.4055  0.4216  0.3817  0.3728
  0.4589  0.5845  0.6672  0.6702  0.5877  0.4306  0.2387  0.1355  0.2901  0.5989
  0.8827  1.0840  1.1985  1.2384  1.2229  1.1729  1.1020  1.0107  0.8903  0.7319
  0.5352  0.0934 -0.0851 -0.1999 -0.2417 -0.2482 -0.2689 -0.3018 -0.3178 -0.2956
 -0.1736 -0.1425 -0.1497 -0.1923 -0.2990 -0.3898 -0.4619 -0.4871 -0.4989 -0.5085
 -0.7485 -0.8014 -0.8662 -0.9009 -2.8193
  29  39   1    127      0      0      0   1.800E-17   0.000E+00
  0.2478  0.2543  0.2607  0.2672  0.2736  0.2801  0.2930  0.2995  0.3060  0.3124
  0.3254  0.3318  0.3512  0.3577  0.3771  0.3900  0.3965  0.4030  0.4159  0.4224
  0.4482  0.5194  0.6810  0.7521  0.7845  0.8103  1.4182
  1.9543  1.8443  1.6856  1.4682  1.1814  0.8329  0.0595 -0.1960 -0.3047 -0.3529
 -0.4239 -0.4533 -0.5000 -0.5006 -0.4732 -0.4215 -0.4200 -0.4412 -0.5016 -0.5201
 -0.5413 -0.5990 -0.7917 -0.8587 -0.8847 -0.9491 -2.7747
  30  39   1    127      0      0      0   1.572E-17   0.000E+00
  0.2562  0.2627  0.2692  0.2756  0.2821  0.2886  0.2950  0.3080  0.3144  0.3209
  0.3274  0.3338  0.3403  0.3597  0.3726  0.3791  0.3985  0.4114  0.4373  0.4567
  0.4761  0.5278  0.5795  0.7088  0.7994  0.8252  1.4430
  1.8954  1.8085  1.6964  1.5490  1.3558  1.1114  0.8158  0.1392 -0.1763 -0.4158
 -0.5691 -0.6475 -0.7051 -0.7391 -0.7494 -0.7439 -0.6899 -0.6756 -0.7072 -0.7010
 -0.6870 -0.7113 -0.7580 -0.8994 -0.9796 -1.0417 -2.8969
  31  39   1    121      0      0      0   8.168E-18   0.000E+00
  0.2610  0.2675  0.2740  0.2804  0.2869  0.2934  0.2998  0.3063  0.3192  0.3257
  0.3322  0.3386  0.3839  0.4098  0.4292  0.5391  0.7201  0.7913  0.8106  0.8365
  1.4433
  1.6111  1.7011  1.7370  1.7049  1.5948  1.3994  1.1186  0.7640 -0.0377 -0.2929
 -0.4006 -0.4616 -0.5355 -0.5367 -0.5303 -0.6101 -0.8248 -0.8922 -0.9100 -0.9754
 -2.7981
  32  39   1    112      0      0      0   3.212E-20   0.000E+00
   0.003   0.198   0.256   0.283   0.318   0.367   0.439   0.541   0.572   0.617
   0.848   1.506
  -0.975  -1.345   0.222  -0.359   0.222  -0.553  -1.063  -1.257  -1.099  -1.204
  -1.803  -3.775
  33  39   1    142      0      0      0   8.442E-19   0.000E+00
  0.3022  0.3087  0.3151  0.3216  0.3281  0.3410  0.3475  0.3539  0.3604  0.3669
  0.3733  0.3798  0.3863  0.3927  0.3992  0.4057  0.4121  0.4186  0.4250  0.4315
  0.4380  0.4509  0.4574  0.4638  0.4703  0.4768  0.4832  0.4897  0.4962  0.5026
  0.5091  0.5156  0.5220  0.5350  0.5479  0.5673  0.5867  0.6126  0.7419  0.8324
  0.9165  1.3437
  0.6254  0.6891  0.8225  0.9886  1.1742  1.5161  1.6796  1.8209  1.9094  1.9221
  1.8504  1.6937  1.4553  1.1454  0.7898  0.4479  0.1944  0.0302 -0.0764 -0.0595
  0.1294  0.6903  0.8901  0.9972  1.0103  0.9318  0.7747  0.5843  0.4759  0.5226
  0.6197  0.6752  0.6766  0.6367  0.6113  0.5260  0.4644  0.3719  0.0132 -0.2709
 -0.5409 -1.8251
  34  39   1    146      0      0      0   2.653E-19   0.000E+00
  0.3341  0.3406  0.3470  0.3535  0.3600  0.3664  0.3729  0.3794  0.3858  0.3923
  0.3988  0.4052  0.4117  0.4182  0.4246  0.4311  0.4375  0.4440  0.4505  0.4569
  0.4634  0.4699  0.4763  0.4828  0.4893  0.4957  0.5022  0.5087  0.5151  0.5216
  0.5281  0.5345  0.5410  0.5475  0.5539  0.5604  0.5669  0.5798  0.5863  0.6186
  0.6380  0.6639  0.7609  0.8320  0.9872  1.4062
  0.1226  0.1412  0.1737  0.2279  0.3708  0.6371  0.9457  1.3253  1.6108  1.8693
  2.0076  2.0514  2.0127  1.8999  1.7250  1.5210  1.3605  1.2988  1.2778  1.2133
  1.0679  0.8340  0.5665  0.3976  0.4374  0.6755  0.8787  0.9924  1.0091  0.9321
  0.7747  0.5824  0.4771  0.5343  0.6413  0.6986  0.6902  0.5998  0.5799  0.5352
  0.4796  0.4011  0.1524 -0.0509 -0.5368 -1.7967
  35  39   1    113      0      0      0   1.778E-19   0.000E+00
   0.003   0.047   0.083   0.109   0.172   0.381   0.479   0.496   0.541   0.621
   0.794   1.039   1.702
  -0.268  -0.944  -1.014  -0.225  -1.324  -1.690   0.493  -0.803  -0.085  -1.141
  -1.493  -2.113  -4.070
  36  39   1    111      0      0      0   1.421E-23   0.000E+00
   0.420   0.473   0.505   0.537   0.591   0.619   0.658   0.769   0.776   0.858
   1.694
  -1.666  -1.327   0.342  -0.799  -1.085   0.046  -1.243  -1.560  -1.254  -1.444
  -3.937
  37  39   1    114      0      0      0   6.601E-20   0.000E+00
   0.004   0.148   0.302   0.596   0.649   0.692   0.740   0.788   0.815   0.852
   0.874   1.082   1.311   1.920
  -0.662  -0.845  -1.310  -1.916  -1.225  -1.085   0.268  -1.042  -0.254  -1.141
  -1.394  -1.690  -2.324  -4.183
  38  39   1      2      0      0      0   1.708E-18   0.000E+00
   3.000   5.694   1.000   0.000
*** Line transitions
   1   2   0   0   4      0      0   0.000E+00   5.000E-02
   1   3   0   0   4      0      0   0.000E+00   5.000E-02
   1   4  -1   0   1      0      0   4.767E-02   7.000E-01
  F  1  7  0.  0.
   1   5  -1   0   1      0      0   1.052E-01   7.000E-01
  F  1  7  0.  0.
   1   6  -1   0   1      0      0   7.617E-01   2.000E-01
  F  1  7  0.  0.
   1   7  -1   0   1      0      0   1.183E+00   2.000E-01
  F  1  7  0.  0.
   1   8  -1   0   1      0      0   8.733E-02   2.000E-01
  F  1  7  0.  0.
   1   9   0   0   4      0      0   0.000E+00   5.000E-02
   1  10   0   0   4      0      0   0.000E+00   5.000E-02
   1  11   0   0   4      0      0   0.000E+00   5.000E-02
   1  12   0   0   4      0      0   0.000E+00   5.000E-02
   1  13   0   0   4      0      0   0.000E+00   5.000E-02
   1  14   0   0   4      0      0   0.000E+00   5.000E-02
   1  15   0   0   4      0      0   0.000E+00   5.000E-02
   1  16   0   0   4      0      0   0.000E+00   5.000E-02
   1  17   0   0   4      0      0   0.000E+00   5.000E-02
   1  18  -1   0   1      0      0   5.133E-05   2.000E-01
  F  1  7  0.  0.
   1  19   0   0   4      0      0   0.000E+00   5.000E-02
   1  20   0   0   4      0      0   0.000E+00   5.000E-02
   1  21   0   0   4      0      0   0.000E+00   5.000E-02
   1  22  -1   0   1      0      0   1.595E-02   2.000E-01
  F  1  7  0.  0.
   1  23   0   0   4      0      0   0.000E+00   5.000E-02
   1  24   0   0   4      0      0   0.000E+00   5.000E-02
   1  25   0   0   4      0      0   0.000E+00   5.000E-02
   1  26   0   0   4      0      0   0.000E+00   5.000E-02
   1  27   0   0   4      0      0   0.000E+00   5.000E-02
   1  28  -1   0   1      0      0   1.393E-02   2.000E-01
  F  1  7  0.  0.
   1  29   0   0   4      0      0   0.000E+00   5.000E-02
   1  30   0   0   4      0      0   0.000E+00   5.000E-02
   1  31   0   0   4      0      0   0.000E+00   5.000E-02
   1  32  -1   0   1      0      0   3.533E-02   2.000E-01
  F  1  7  0.  0.
   1  33   0   0   4      0      0   0.000E+00   5.000E-02
   1  34   0   0   4      0      0   0.000E+00   5.000E-02
   1  35  -1   0   1      0      0   1.781E-02   2.000E-01
  F  1  7  0.  0.
   1  36   0   0   4      0      0   0.000E+00   5.000E-02
   1  37  -1   0   1      0      0   1.205E-02   2.000E-01
  F  1  7  0.  0.
   1  38   0   0   4      0      0   0.000E+00   5.000E-02
   2   3   0   0   4      0      0   0.000E+00   5.000E-02
   2   4  -1   0   1      0      0   4.767E-02   7.000E-01
  F  1  7  0.  0.
   2   5  -1   0   1      0      0   1.052E-01   7.000E-01
  F  1  7  0.  0.
   2   6  -1   0   1      0      0   7.617E-01   2.000E-01
  F  1  7  0.  0.
   2   7  -1   0   1      0      0   1.183E+00   2.000E-01
  F  1  7  0.  0.
   2   8  -1   0   1      0      0   8.733E-02   2.000E-01
  F  1  7  0.  0.
   2   9   0   0   4      0      0   0.000E+00   5.000E-02
   2  10   0   0   4      0      0   0.000E+00   5.000E-02
   2  11   0   0   4      0      0   0.000E+00   5.000E-02
   2  12   0   0   4      0      0   0.000E+00   5.000E-02
   2  13   0   0   4      0      0   0.000E+00   5.000E-02
   2  14   0   0   4      0      0   0.000E+00   5.000E-02
   2  15   0   0   4      0      0   0.000E+00   5.000E-02
   2  16   0   0   4      0      0   0.000E+00   5.000E-02
   2  17   0   0   4      0      0   0.000E+00   5.000E-02
   2  18  -1   0   1      0      0   5.133E-05   2.000E-01
  F  1  7  0.  0.
   2  19   0   0   4      0      0   0.000E+00   5.000E-02
   2  20   0   0   4      0      0   0.000E+00   5.000E-02
   2  21   0   0   4      0      0   0.000E+00   5.000E-02
   2  22  -1   0   1      0      0   1.595E-02   2.000E-01
  F  1  7  0.  0.
   2  23   0   0   4      0      0   0.000E+00   5.000E-02
   2  24   0   0   4      0      0   0.000E+00   5.000E-02
   2  25   0   0   4      0      0   0.000E+00   5.000E-02
   2  26   0   0   4      0      0   0.000E+00   5.000E-02
   2  27   0   0   4      0      0   0.000E+00   5.000E-02
   2  28  -1   0   1      0      0   1.393E-02   2.000E-01
  F  1  7  0.  0.
   2  29   0   0   4      0      0   0.000E+00   5.000E-02
   2  30   0   0   4      0      0   0.000E+00   5.000E-02
   2  31   0   0   4      0      0   0.000E+00   5.000E-02
   2  32  -1   0   1      0      0   3.533E-02   2.000E-01
  F  1  7  0.  0.
   2  33   0   0   4      0      0   0.000E+00   5.000E-02
   2  34   0   0   4      0      0   0.000E+00   5.000E-02
   2  35  -1   0   1      0      0   1.781E-02   2.000E-01
  F  1  7  0.  0.
   2  36   0   0   4      0      0   0.000E+00   5.000E-02
   2  37  -1   0   1      0      0   1.205E-02   2.000E-01
  F  1  7  0.  0.
   2  38   0   0   4      0      0   0.000E+00   5.000E-02
   3   4   0   0   4      0      0   0.000E+00   5.000E-02
   3   5   0   0   4      0      0   0.000E+00   5.000E-02
   3   6   0   0   4      0      0   0.000E+00   5.000E-02
   3   7   0   0   4      0      0   0.000E+00   5.000E-02
   3   8   0   0   4      0      0   0.000E+00   5.000E-02
   3   9   0   0   4      0      0   0.000E+00   5.000E-02
   3  10  -1   0   1      0      0   2.542E-01   2.000E-01
  F  1  7  0.  0.
   3  11   0   0   4      0      0   0.000E+00   5.000E-02
   3  12   0   0   4      0      0   0.000E+00   5.000E-02
   3  13   0   0   4      0      0   0.000E+00   5.000E-02
   3  14  -1   0   1      0      0   4.342E-01   2.000E-01
  F  1  7  0.  0.
   3  15  -1   0   1      0      0   1.192E+00   2.000E-01
  F  1  7  0.  0.
   3  16   0   0   4      0      0   0.000E+00   5.000E-02
   3  17   0   0   4      0      0   0.000E+00   5.000E-02
   3  18   0   0   4      0      0   0.000E+00   5.000E-02
   3  19   0   0   4      0      0   0.000E+00   5.000E-02
   3  20  -1   0   1      0      0   1.767E-01   2.000E-01
  F  1  7  0.  0.
   3  21   0   0   4      0      0   0.000E+00   5.000E-02
   3  22   0   0   4      0      0   0.000E+00   5.000E-02
   3  23   0   0   4      0      0   0.000E+00   5.000E-02
   3  24   0   0   4      0      0   0.000E+00   5.000E-02
   3  25   0   0   4      0      0   0.000E+00   5.000E-02
   3  26   0   0   4      0      0   0.000E+00   5.000E-02
   3  27   0   0   4      0      0   0.000E+00   5.000E-02
   3  28   0   0   4      0      0   0.000E+00   5.000E-02
   3  29   0   0   4      0      0   0.000E+00   5.000E-02
   3  30   0   0   4      0      0   0.000E+00   5.000E-02
   3  31   0   0   4      0      0   0.000E+00   5.000E-02
   3  32   0   0   4      0      0   0.000E+00   5.000E-02
   3  33   0   0   4      0      0   0.000E+00   5.000E-02
   3  34   0   0   4      0      0   0.000E+00   5.000E-02
   3  35   0   0   4      0      0   0.000E+00   5.000E-02
   3  36  -1   0   1      0      0   3.838E-02   2.000E-01
  F  1  7  0.  0.
   3  37   0   0   4      0      0   0.000E+00   5.000E-02
   3  38   0   0   4      0      0   0.000E+00   5.000E-02
   4   5   0   0   4      0      0   0.000E+00   5.000E-02
   4   6   0   0   4      0      0   0.000E+00   5.000E-02
   4   7   0   0   4      0      0   0.000E+00   5.000E-02
   4   8   0   0   4      0      0   0.000E+00   5.000E-02
   4   9  -1   0   1      0      0   4.410E-02   2.000E-01
  F  1  7  0.  0.
   4  10   0   0   4      0      0   0.000E+00   5.000E-02
   4  11   0   0   4      0      0   0.000E+00   5.000E-02
   4  12  -1   0   1      0      0   9.480E-02   2.000E-01
  F  1  7  0.  0.
   4  13  -1   0   1      0      0   1.010E-01   2.000E-01
  F  1  7  0.  0.
   4  14   0   0   4      0      0   0.000E+00   5.000E-02
   4  15   0   0   4      0      0   0.000E+00   5.000E-02
   4  16  -1   0   1      0      0   6.860E-01   2.000E-01
  F  1  7  0.  0.
   4  17  -1   0   1      0      0   4.220E-01   2.000E-01
  F  1  7  0.  0.
   4  18   0   0   4      0      0   0.000E+00   5.000E-02
   4  19  -1   0   1      0      0   5.710E-01   2.000E-01
  F  1  7  0.  0.
   4  20   0   0   4      0      0   0.000E+00   5.000E-02
   4  21  -1   0   1      0      0   2.270E-02   2.000E-01
  F  1  7  0.  0.
   4  22   0   0   4      0      0   0.000E+00   5.000E-02
   4  23  -1   0   1      0      0   8.330E-02   2.000E-01
  F  1  7  0.  0.
   4  24  -1   0   1      0      0   5.490E-02   2.000E-01
  F  1  7  0.  0.
   4  25  -1   0   1      0      0   8.540E-03   2.000E-01
  F  1  7  0.  0.
   4  26  -1   0   1      0      0   1.130E-03   2.000E-01
  F  1  7  0.  0.
   4  27  -1   0   1      0      0   1.630E-05   2.000E-01
  F  1  7  0.  0.
   4  28   0   0   4      0      0   0.000E+00   5.000E-02
   4  29   0   0   4      0      0   0.000E+00   5.000E-02
   4  30   0   0   4      0      0   0.000E+00   5.000E-02
   4  31   0   0   4      0      0   0.000E+00   5.000E-02
   4  32  -1   0   1      0      0   3.587E-02   2.000E-01
  F  1  7  0.  0.
   4  33   0   0   4      0      0   0.000E+00   5.000E-02
   4  34   0   0   4      0      0   0.000E+00   5.000E-02
   4  35  -1   0   1      0      0   1.299E-02   2.000E-01
  F  1  7  0.  0.
   4  36   0   0   4      0      0   0.000E+00   5.000E-02
   4  37  -1   0   1      0      0   2.305E-02   2.000E-01
  F  1  7  0.  0.
   4  38   0   0   4      0      0   0.000E+00   5.000E-02
   5   6   0   0   4      0      0   0.000E+00   5.000E-02
   5   7   0   0   4      0      0   0.000E+00   5.000E-02
   5   8   0   0   4      0      0   0.000E+00   5.000E-02
   5   9   0   0   4      0      0   0.000E+00   5.000E-02
   5  10   0   0   4      0      0   0.000E+00   5.000E-02
   5  11   0   0   4      0      0   0.000E+00   5.000E-02
   5  12  -1   0   1      0      0   2.405E-02   2.000E-01
  F  1  7  0.  0.
   5  13  -1   0   1      0      0   3.180E-02   2.000E-01
  F  1  7  0.  0.
   5  14   0   0   4      0      0   0.000E+00   5.000E-02
   5  15   0   0   4      0      0   0.000E+00   5.000E-02
   5  16   0   0   4      0      0   0.000E+00   5.000E-02
   5  17   0   0   4      0      0   0.000E+00   5.000E-02
   5  18   0   0   4      0      0   0.000E+00   5.000E-02
   5  19   0   0   4      0      0   0.000E+00   5.000E-02
   5  20   0   0   4      0      0   0.000E+00   5.000E-02
   5  21  -1   0   1      0      0   1.445E+00   2.000E-01
  F  1  7  0.  0.
   5  22   0   0   4      0      0   0.000E+00   5.000E-02
   5  23  -1   0   1      0      0   7.500E-01   2.000E-01
  F  1  7  0.  0.
   5  24   0   0   4      0      0   0.000E+00   5.000E-02
   5  25  -1   0   1      0      0   1.040E-01   2.000E-01
  F  1  7  0.  0.
   5  26   0   0   4      0      0   0.000E+00   5.000E-02
   5  27  -1   0   1      0      0   4.195E-03   2.000E-01
  F  1  7  0.  0.
   5  28   0   0   4      0      0   0.000E+00   5.000E-02
   5  29   0   0   4      0      0   0.000E+00   5.000E-02
   5  30   0   0   4      0      0   0.000E+00   5.000E-02
   5  31   0   0   4      0      0   0.000E+00   5.000E-02
   5  32  -1   0   1      0      0   5.247E-02   2.000E-01
  F  1  7  0.  0.
   5  33   0   0   4      0      0   0.000E+00   5.000E-02
   5  34   0   0   4      0      0   0.000E+00   5.000E-02
   5  35  -1   0   1      0      0   1.331E-02   2.000E-01
  F  1  7  0.  0.
   5  36   0   0   4      0      0   0.000E+00   5.000E-02
   5  37  -1   0   1      0      0   2.095E-02   2.000E-01
  F  1  7  0.  0.
   5  38   0   0   4      0      0   0.000E+00   5.000E-02
   6   7   0   0   4      0      0   0.000E+00   5.000E-02
   6   8   0   0   4      0      0   0.000E+00   5.000E-02
   6   9  -1   0   1      0      0   2.733E-02   7.000E-01
  F  1  7  0.  0.
   6  10   0   0   4      0      0   0.000E+00   5.000E-02
   6  11   0   0   4      0      0   0.000E+00   5.000E-02
   6  12  -1   0   1      0      0   4.883E-02   2.000E-01
  F  1  7  0.  0.
   6  13  -1   0   1      0      0   7.617E-03   2.000E-01
  F  1  7  0.  0.
   6  14   0   0   4      0      0   0.000E+00   5.000E-02
   6  15   0   0   4      0      0   0.000E+00   5.000E-02
   6  16  -1   0   1      0      0   4.317E-02   2.000E-01
  F  1  7  0.  0.
   6  17   0   0   4      0      0   0.000E+00   5.000E-02
   6  18   0   0   4      0      0   0.000E+00   5.000E-02
   6  19   0   0   4      0      0   0.000E+00   5.000E-02
   6  20   0   0   4      0      0   0.000E+00   5.000E-02
   6  21  -1   0   1      0      0   2.900E-01   2.000E-01
  F  1  7  0.  0.
   6  22   0   0   4      0      0   0.000E+00   5.000E-02
   6  23  -1   0   1      0      0   6.617E-03   2.000E-01
  F  1  7  0.  0.
   6  24   0   0   4      0      0   0.000E+00   5.000E-02
   6  25  -1   0   1      0      0   5.233E-01   2.000E-01
  F  1  7  0.  0.
   6  26  -1   0   1      0      0   1.750E+00   2.000E-01
  F  1  7  0.  0.
   6  27  -1   0   1      0      0   3.633E-04   2.000E-01
  F  1  7  0.  0.
   6  28   0   0   4      0      0   0.000E+00   5.000E-02
   6  29   0   0   4      0      0   0.000E+00   5.000E-02
   6  30   0   0   4      0      0   0.000E+00   5.000E-02
   6  31   0   0   4      0      0   0.000E+00   5.000E-02
   6  32  -1   0   1      0      0   1.203E-01   2.000E-01
  F  1  7  0.  0.
   6  33   0   0   4      0      0   0.000E+00   5.000E-02
   6  34   0   0   4      0      0   0.000E+00   5.000E-02
   6  35  -1   0   1      0      0   2.676E-02   2.000E-01
  F  1  7  0.  0.
   6  36   0   0   4      0      0   0.000E+00   5.000E-02
   6  37  -1   0   1      0      0   6.658E-03   2.000E-01
  F  1  7  0.  0.
   6  38   0   0   4      0      0   0.000E+00   5.000E-02
   7   8   0   0   4      0      0   0.000E+00   5.000E-02
   7   9  -1   0   1      0      0   1.240E-03   7.000E-01
  F  1  7  0.  0.
   7  10   0   0   4      0      0   0.000E+00   5.000E-02
   7  11   0   0   4      0      0   0.000E+00   5.000E-02
   7  12  -1   0   1      0      0   1.540E-02   7.000E-01
  F  1  7  0.  0.
   7  13  -1   0   1      0      0   8.770E-02   7.000E-01
  F  1  7  0.  0.
   7  14   0   0   4      0      0   0.000E+00   5.000E-02
   7  15   0   0   4      0      0   0.000E+00   5.000E-02
   7  16  -1   0   1      0      0   4.930E-03   2.000E-01
  F  1  7  0.  0.
   7  17  -1   0   1      0      0   1.020E-02   2.000E-01
  F  1  7  0.  0.
   7  18   0   0   4      0      0   0.000E+00   5.000E-02
   7  19  -1   0   1      0      0   1.180E-02   2.000E-01
  F  1  7  0.  0.
   7  20   0   0   4      0      0   0.000E+00   5.000E-02
   7  21  -1   0   1      0      0   1.090E-04   2.000E-01
  F  1  7  0.  0.
   7  22   0   0   4      0      0   0.000E+00   5.000E-02
   7  23  -1   0   1      0      0   5.620E-02   2.000E-01
  F  1  7  0.  0.
   7  24  -1   0   1      0      0   1.310E+00   2.000E-01
  F  1  7  0.  0.
   7  25  -1   0   1      0      0   2.950E-01   2.000E-01
  F  1  7  0.  0.
   7  26  -1   0   1      0      0   3.860E-01   2.000E-01
  F  1  7  0.  0.
   7  27  -1   0   1      0      0   7.370E-05   2.000E-01
  F  1  7  0.  0.
   7  28   0   0   4      0      0   0.000E+00   5.000E-02
   7  29   0   0   4      0      0   0.000E+00   5.000E-02
   7  30   0   0   4      0      0   0.000E+00   5.000E-02
   7  31   0   0   4      0      0   0.000E+00   5.000E-02
   7  32  -1   0   1      0      0   3.447E-01   2.000E-01
  F  1  7  0.  0.
   7  33   0   0   4      0      0   0.000E+00   5.000E-02
   7  34   0   0   4      0      0   0.000E+00   5.000E-02
   7  35  -1   0   1      0      0   1.866E-01   2.000E-01
  F  1  7  0.  0.
   7  36   0   0   4      0      0   0.000E+00   5.000E-02
   7  37  -1   0   1      0      0   8.362E-02   2.000E-01
  F  1  7  0.  0.
   7  38   0   0   4      0      0   0.000E+00   5.000E-02
   8   9   0   0   4      0      0   0.000E+00   5.000E-02
   8  10   0   0   4      0      0   0.000E+00   5.000E-02
   8  11   0   0   4      0      0   0.000E+00   5.000E-02
   8  12  -1   0   1      0      0   9.800E-02   7.000E-01
  F  1  7  0.  0.
   8  13  -1   0   1      0      0   8.450E-01   7.000E-01
  F  1  7  0.  0.
   8  14   0   0   4      0      0   0.000E+00   5.000E-02
   8  15   0   0   4      0      0   0.000E+00   5.000E-02
   8  16   0   0   4      0      0   0.000E+00   5.000E-02
   8  17   0   0   4      0      0   0.000E+00   5.000E-02
   8  18   0   0   4      0      0   0.000E+00   5.000E-02
   8  19   0   0   4      0      0   0.000E+00   5.000E-02
   8  20   0   0   4      0      0   0.000E+00   5.000E-02
   8  21  -1   0   1      0      0   3.385E-02   2.000E-01
  F  1  7  0.  0.
   8  22   0   0   4      0      0   0.000E+00   5.000E-02
   8  23  -1   0   1      0      0   2.010E-02   2.000E-01
  F  1  7  0.  0.
   8  24   0   0   4      0      0   0.000E+00   5.000E-02
   8  25  -1   0   1      0      0   2.280E-02   2.000E-01
  F  1  7  0.  0.
   8  26   0   0   4      0      0   0.000E+00   5.000E-02
   8  27  -1   0   1      0      0   4.575E-02   2.000E-01
  F  1  7  0.  0.
   8  28   0   0   4      0      0   0.000E+00   5.000E-02
   8  29   0   0   4      0      0   0.000E+00   5.000E-02
   8  30   0   0   4      0      0   0.000E+00   5.000E-02
   8  31   0   0   4      0      0   0.000E+00   5.000E-02
   8  32  -1   0   1      0      0   1.498E+00   2.000E-01
  F  1  7  0.  0.
   8  33   0   0   4      0      0   0.000E+00   5.000E-02
   8  34   0   0   4      0      0   0.000E+00   5.000E-02
   8  35  -1   0   1      0      0   5.369E-03   2.000E-01
  F  1  7  0.  0.
   8  36   0   0   4      0      0   0.000E+00   5.000E-02
   8  37  -1   0   1      0      0   9.078E-04   2.000E-01
  F  1  7  0.  0.
   8  38   0   0   4      0      0   0.000E+00   5.000E-02
   9  10   0   0   4      0      0   0.000E+00   5.000E-02
   9  11   0   0   4      0      0   0.000E+00   5.000E-02
   9  12   0   0   4      0      0   0.000E+00   5.000E-02
   9  13   0   0   4      0      0   0.000E+00   5.000E-02
   9  14   0   0   4      0      0   0.000E+00   5.000E-02
   9  15   0   0   4      0      0   0.000E+00   5.000E-02
   9  16   0   0   4      0      0   0.000E+00   5.000E-02
   9  17   0   0   4      0      0   0.000E+00   5.000E-02
   9  18  -1   0   1      0      0   1.100E-04   2.000E-01
  F  1  7  0.  0.
   9  19   0   0   4      0      0   0.000E+00   5.000E-02
   9  20   0   0   4      0      0   0.000E+00   5.000E-02
   9  21   0   0   4      0      0   0.000E+00   5.000E-02
   9  22   0   0   4      0      0   0.000E+00   5.000E-02
   9  23   0   0   4      0      0   0.000E+00   5.000E-02
   9  24   0   0   4      0      0   0.000E+00   5.000E-02
   9  25   0   0   4      0      0   0.000E+00   5.000E-02
   9  26   0   0   4      0      0   0.000E+00   5.000E-02
   9  27   0   0   4      0      0   0.000E+00   5.000E-02
   9  28  -1   0   1      0      0   6.680E-02   2.000E-01
  F  1  7  0.  0.
   9  29   0   0   4      0      0   0.000E+00   5.000E-02
   9  30   0   0   4      0      0   0.000E+00   5.000E-02
   9  31   0   0   4      0      0   0.000E+00   5.000E-02
   9  32  -1   0   1      0      0   3.200E-01   2.000E-01
  F  1  7  0.  0.
   9  33   0   0   4      0      0   0.000E+00   5.000E-02
   9  34   0   0   4      0      0   0.000E+00   5.000E-02
   9  35  -1   0   1      0      0   1.281E+00   2.000E-01
